date,URL,Title,Full text
"September 30, 2024",http://turnbackhoax.id/2024/09/30/salah-impor-beras-dari-tahun-2022-2024-prabowo-sebut-indonesia-swasembada-beras/,"[SALAH] IMPOR BERAS DARI TAHUN 2022-2024, PRABOWO SEBUT INDONESIA SWASEMBADA BERAS","Beredar sebuah unggahan melalui media sosial X dari akun bernama @BosPurwa. Di dalam unggahannya tersebut, ditampilkan video dari Menteri Pertahanan Republik Indonesia, sekaligus Presiden RI Terpilih, Prabowo Subianto yang sedang berpidato dan menyampaikan kalimat berbunyi, “…sekarang kita melakukannya, alhamdulillah, swasembada produksi beras. Kita sudah swasembada beras…”.
Video ini kemudian ditanggapi oleh akun X tersebut dengan mempertanyakan perihal klaim swasembada beras yang disampaikan oleh Prabowo. Dituliskan dalam narasinya, Indonesia pada tahun 2023 telah mengimpor sebanyak 3 juta ton beras. Sementara sampai Agustus 2024, Indonesia juga mengimpor sebanyak 3,05 juta ton. Dari kebutuhan beras pada tahun 2022 yang sebesar 35,5 juta ton, Indonesia hanya mampu memproduksi sebanyak 31,54 juta ton. Hal ini kemudian menimbulkan berbagai komentar dari pengguna X mengenai klaim yang disampaikan Prabowo di dalam video berdurasi 14 detik tersebut.
Lalu apakah benar, Prabowo menyebutkan bahwa Indonesia telah swasembada beras, sementara pada tahun-tahun sebelumnya Indonesia masih mengimpor beras dari luar negeri?
Setelah melakukan penelusuran lebih lanjut mengenai hal tersebut, didapati informasi yang menunjukkan bahwa narasi yang disampaikan oleh akun @BosPurwa tersebut mengandung kekeliruan. Pasalnya, video yang terdapat di dalam unggahan tersebut merupakan cuplikan video pidato Prabowo Subianto saat menjadi pembicara dalam Global Food Security Forum di Bali, Minggu, 13 November 2022.
Swasembada beras yang disampaikan oleh Prabowo, merujuk pada kondisi Indonesia yang berhasil swasembada beras dari periode 2019-2021. Hal tersebut juga telah dibuktikan dengan diberikannya penghargaan yang bertajuk, “Acknowledgment for Achieving Agri-food System Resiliency and Rice Self-Sufficiency during 2019-2021 through the Application of Rice Innovation Technology” atau Penghargaan Sistem Pertanian-Pangan Tangguh dan Swasembada Beras Tahun 2019-2021 melalui Penggunaan Teknolpgi Inovasi Padi”. Penghargaan ini diberikan secara langsung oleh Direktur Jenderal IRRI, Jean Balie, kepada Presiden RI, Joko Widodo, pada Minggu (14/8/2022) di Istana Negara, Jakarta.
Narasi yang dimunculkan pada akun X tersebut dapat disebut mengandung kekeliruan, karena merujuk pada data di tahun 2022 sampai 2024."
"September 30, 2024",http://turnbackhoax.id/2024/09/30/salah-korea-utara-melarang-kewarganegaraan-israel-jepang-dan-amerika-mengikuti-pariwisata-musim-dingin/,"[SALAH] Korea Utara Melarang Kewarganegaraan Israel, Jepang, dan Amerika mengikuti Pariwisata musim dingin",
"September 30, 2024",http://turnbackhoax.id/2024/09/30/salah-prabowo-resmi-maju-tanpa-gibran-imbas-akun-fufufafa/,[SALAH] Prabowo Resmi Maju Tanpa Gibran Imbas Akun Fufufafa,"Namun, setelah ditelusuri lebih lanjut, isi video tersebut tidak mendukung klaim yang disampaikan pada judul dan juga thumbnail video. Dalam video berdurasi 11 menit tersebut, pengunggah menggunakan potongan-potongan video dari berbagai pihak yang membahas mengenai respon atas terkuaknya akun fufufafa yang saat ini sedang memanas. Contohnya saja pada menit ke 2:29 pengunggah menggunakan potongan video milik akun youtube Abraham Samad SPEAK UP. Tak hanya itu, pengunggah juga menggunakan potongan video lain seperti pada menit ke 4:26 yang merupakan video milik akun youtube Rocky Gerung Official dengan judul “Heboh! Trending, Gerakan Pasang Foto Presiden Prabowo Saja. Gibran Diganti Fufufafa.”"
"September 30, 2024",http://turnbackhoax.id/2024/09/30/salah-aksi-demonstrasi-di-malioboro-23-september-2024/,[SALAH] Aksi Demonstrasi di Malioboro 23 September 2024,"Dilansir dalamantaranews.com, video tersebut serupa dengan unggahan video di Instagram Jogjaku yang diunggah pada 22 Agustus 2024. Pada tanggal 22 Agustus 2024 memang terjadi aksi unjuk rasa ribuan mahasiswa dan masyarakat Yogyakarta di kawasan Malioboro. Dengan mengenakan baju berwarna hitam, massa aksi menyerukan untuk menjaga demokrasi dan mengawal putusan Mahkamah Konstitusi (MK) terkait syarat pencalonan kepala daerah pada Pilkada 2024."
"September 30, 2024",http://turnbackhoax.id/2024/09/30/salah-jokowi-pasrah-gibran-ditangkap-kpk/,[SALAH] Jokowi Pasrah Gibran Ditangkap KPK,Hingga saat belum ditemukan informasi resmi yang dikeluarkan oleh pihak terkait mengenai penangkapan Gibran.
"September 30, 2024",http://turnbackhoax.id/2024/09/30/salah-gudang-penyimpanan-uang-gibran-ditemukan-oleh-kpk/,[SALAH] Gudang Penyimpanan Uang Gibran Ditemukan Oleh KPK,"Namun, ketika disimak lebih lanjut, narasi di dalam video tersebut tidak sesuai dengan klaim yang disampaikan oleh pengunggah. Dalam video berdurasi 4 menit 55 detik tersebut, pengunggah justru menyampaikan perihal seorang anak kecil berusia 9 tahun yang berteriak menyampaikan aspirasinya kepada Gibran mengenai pemberantasan korupsi yang harus lebih digiatkan lagi di NDC Central Park, Jakarta Barat. Narasi tersebut sama persis dengan artikel yang dirilis olehkompas.compada 11 Desember 2023 lalu."
"September 30, 2024",http://turnbackhoax.id/2024/09/30/salah-gibran-resmi-ditangkap-dengan-kasus-kkn/,[SALAH] Gibran Resmi Ditangkap dengan Kasus KKN,"Sebuah video di Youtube menyebarkan sebuah klaim jika Gibran telah ditangkap atas kasus KKN, pada thumbnail video terlihat Gibran sedang ditangkap saat mengenakan masker dan baju lengan panjang berwarna hijau.
Saat ditelusuri dengan bantuan Google Lens, ditemukan hasil jika thumbnail tersebut merupakan foto penangkapan mantan Wali Kota Bekasi, Rahmat Effendi, yang diupload oleh Liputan6 pada tahun 2022 lalu. Namun, foto tersebut sudah diedit dengan mengganti muka Rahmat Effendi menjadi muka Gibran dan menambahkan foto Presiden Jokowi yang berdiri di sampingnya.
Selain thumbnail yang telah dimanipulasi, isi video tersebut juga tidak memberikan bukti kebenaran jika Gibran telah ditangkap terkait dengan kasus KKN. Isi video hanya menjelaskan tentang artikel dari Tempo berjudul, “TKN Prabowo-Gibran Bilang Perusahaan Perusak Lingkungan Harus Dihukum Seberat-beratnya”.
Artikel yang diunggah pada 21 Januari 2024 ini hanya membahas tentang Komandan Tim Kampanye Nasional (TKN) Prabowo-Gibran, Budisatrio Djiwandono, yang memberikan pernyataan jika pasangan nomor urut 2 berpihak penuh terhadap upaya konservasi alam. Menurut dia, Prabowo-Gibran akan memberikan hukuman berat kepada pihak yang merusak alam."
"September 30, 2024",http://turnbackhoax.id/2024/09/30/penipuan-surat-undangan-pelatihan-kemenkopukm-2024/,[PENIPUAN] Surat Undangan Pelatihan KemenkopUKM 2024,"Beredar undangan pelatihan berkop surat KemenkopUKM terkati agenda pelatihan dalam rangka meningkatkan kualitas dan pengembangan SDM dengan tema uji kelayakan pemberian bantuan hibah UMKM. Surat ini ditujukan kepada pengelola UMKM di Kendal, Jawa Tengah.
Pendaftaran peserta dengan mengisi formulir yang dikirimkan ke nomor WhatsApp. Nantinya akan ada panggilan WhatsApp mengaku sebagai Diskopukm Jateng untuk dimintai biaya pelatihan.
Diskopukm Jateng membantah mengeluarkan surat tersebut. Pihaknya menjelaskan pelatihan yang diadakan Dinas Koperasi UKM Prov Jateng tidak dipungut biaya alias gratis.
Selain itu Diskopukm Jateng memberi imbauan apabila menemukan informasi pelatihan mengatasnamakan KemenkopUKM yang meminta biaya untuk pendaftaran apalagi melalui nomor rekening pribadi dipastikan modus penipuan dan harap berhati-hati.
Kesimpulan yang di dapat surat undangan pelatihan oleh KemenkopUKM dan meminta biaya pendaftaran merupakan konten palsu dan modus penipuan."
"September 30, 2024",http://turnbackhoax.id/2024/09/30/penipuan-loker-bumn-pt-pertamina-persero-2024/,[PENIPUAN] Loker BUMN PT Pertamina – Persero 2024,"Setelah ditelusuri lebih lanjut, unggahan tersebut tidaklah benar. Hal tersebut dikarenakan dalam website resminya, PT Pertamina menyatakan bahwa segala bentuk informasi rekrutmen resmi hanya dapat diakses melaluirecruitment.pertamina.comdan segala proses komunikasi yang berkaitan dengan rekrutmen perusahaan harus berasal dari e-mail resmi PT Pertamina yaknirecruitment@pertamina.com."
"September 30, 2024",http://turnbackhoax.id/2024/09/30/salah-gibran-gagal-dilantik-karena-anies-bongkar-hal-ini-ke-mulyono/,[SALAH] Gibran Gagal Dilantik Karena Anies Bongkar Hal Ini ke Mulyono,"Setelah dilakukan penelusuran, thumbnail tersebut hanya editan semata. Dilansir daritempo.co, gambar yang menampakkan Jokowi berdiri sambil mengangkat tangan  tersebut merupakan foto kampanye akbar Jokowi di GBK tahun 2019. Foto tersebut telah diedit dengan menambahkan bendera berlambang PKI sehingga seolah-olah dikibarkan Jokowi.
Selain itu narator hanya membacakan artikel milikKompas.comdengan judul “Ketika Bocil 9 Tahun Teriak ke Gibran “Korupsi Tuh Diberantas, Judi Jangan Cuma Diungkap”. Mengenai klaim Gibran gagal dilantik karena Anies, tidak ditemukan bukti kredibel terkait hal tersebut."
"September 30, 2024",http://turnbackhoax.id/2024/09/30/salah-kpk-merampas-harta-jokowi/,[SALAH] KPK Merampas Harta Jokowi,"Sebuah channel Youtube Mimbar Politik mengunggah video dengan klaim bahwa harta Jokowi telah berhasil dirampas KPK. Dalam thumbnail digambarkan KPK sedang menunjukkan barang bukti sejumlah uang dalam jumlah yang banyak.
Namun setelah ditelusuri,  tidak ditemukan bukti yang valid terkait perampasan harta milik Jokowi. Dilansir dari RM.id, foto dalam thumbnail tersebut merupakan foto saat Wakil Ketua KPK Saut Situmorang saat konferensi pers, menunjukkan barang bukti OTT Kemenpora di Gedung KPK, Jakarta (19 Desember 2024).
Dalam video berdurasi 6 menit 23 detik tersebut sama sekali tidak menyebutkan perampasan harta oleh KPK. Unggahan tersebut hanya membahas mengenai beberapa kerusakan yang terjadi pada era Jokowi. Salah satunya kebijakan ekspor sedimen laut yang telah disetujui Presiden Jokowi."
"September 30, 2024",http://turnbackhoax.id/2024/09/30/penipuan-akun-tiruan-kadis-dpupr-nurudin-ardiyanto/,[PENIPUAN] Akun Tiruan Kadis DPUPR Nurudin Ardiyanto,"Beredar akun WhatsApp dengan nomor 0822 7634 4204 memasang nama dan foto profil Nurudin Ardiyanto, Kadis DPUPR Wonosobo. Foto profil yang digunakan dapat ditemui di peramban ketika mengetik nama Nurudin.
Pemkab Wonosobo memberikan klarifikasi bahwa nomor 0822 7634 4204 bukan milik Nurudin Ardiyanto. Pada postingan di akun Instagram @.wonosobohebat, Pemkab Wonosobo juga menerangkan bahwa Nurudin tidak pernah menggalang dana ataupun meminta bantuan sesuatu.
Jika masyarakat menemukan akun serupa laporkan atau hubungi layanan lapor bupati di Call Center 0823 2773 3373 atau https://laporbupati.wonosobokab.go.id/."
